Started,AcresBurned,Longitude,Type,Latitude,ExtinguishedDate
2024-07-20T07:02:47Z,752.0,-120.952668,Wildfire,39.089369,
2024-09-07T11:41:06Z,39.6,-116.357286,Wildfire,32.700797,
2024-09-07T14:03:11Z,1000.0,-117.3623,Wildfire,33.4088,2024-09-11T20:33:57Z
2024-09-07T16:12:16Z,25.0,-123.6761,Wildfire,41.1088,2024-09-12T17:00:00Z
2024-09-07T21:22:58Z,314.0,-120.30277,Wildfire,36.639321,
2024-09-08T14:45:26Z,81.2,-122.61065,Wildfire,38.92934,2024-09-11T20:37:40Z
2024-09-08T14:12:21Z,56030.0,-117.7625,Wildfire,34.2396,
2024-09-09T09:12:28Z,1960.0,-120.6975,Wildfire,38.82889,
2024-09-08T19:13:26Z,20.0,-117.135771,Wildfire,33.353446,
2024-09-09T13:15:11Z,63.0,-120.814317,Wildfire,38.361232,2024-09-11T20:38:49Z
2024-09-09T13:21:00Z,23526.0,-117.566221,Wildfire,33.6676762,2024-10-05T22:00:00Z
2024-09-09T15:02:08Z,54.0,-116.91162,Wildfire,33.917991,
2024-09-09T16:07:20Z,48.0,-118.62193,Wildfire,35.2659,2024-09-10T12:21:06Z
2024-09-10T11:46:36Z,800.0,-118.53335,Wildfire,34.77011,2024-09-10T00:00:00Z
2024-09-10T16:34:15Z,20.0,-116.30113,Wildfire,33.803944,
2024-09-10T17:55:00Z,22.0,-121.6060708,Wildfire,37.7952949,
2024-09-11T13:19:00Z,62.0,-121.997014,Wildfire,38.0115396,2024-09-11T20:29:00Z
2024-09-11T01:01:31Z,30.0,-118.045033,Wildfire,34.50295,
2024-09-11T15:13:57Z,17.5,-119.536893,Wildfire,35.863675,
2024-09-12T13:13:40Z,85.0,-121.42105,Wildfire,39.48058,
2024-09-14T16:32:28Z,12.0,-120.840433,Wildfire,38.545436,
2024-09-15T13:16:20Z,53.0,-122.485218,Wildfire,38.145843,2024-09-16T00:00:00Z
2024-09-15T15:19:28Z,15.0,-119.189459,Wildfire,36.682583,2024-09-15T23:53:47Z
2024-09-16T20:08:21Z,20.0,-120.35679,Wildfire,34.59556,2024-09-16T00:00:00Z
2024-09-17T11:28:26Z,58.4,-122.307297,Wildfire,39.93192,
2024-09-19T20:34:58Z,35.0,-120.259824,Wildfire,36.15407,2024-09-20T05:13:00Z
2024-09-23T13:16:44Z,11.0,-122.656105,Wildfire,38.187148,2024-09-24T20:58:21Z
2024-09-26T10:19:38Z,13.5,-122.284309,Wildfire,40.201159,2024-09-26T13:19:00Z
2024-09-27T14:48:30Z,42.0,-121.054386,Wildfire,38.427179,2024-09-29T08:00:01Z
2024-09-27T14:13:57Z,16.8,-121.147092,Wildfire,36.493781,2024-09-28T15:00:00Z
2024-09-27T17:26:28Z,38.0,-116.099893,Wildfire,33.540008,2024-09-29T10:05:00Z
2024-09-27T21:10:31Z,35.0,-118.84398,Wildfire,35.374332,2024-09-28T08:00:00Z
2024-09-28T18:12:31Z,13.2,-118.1176558,Wildfire,34.5352699,2024-09-29T08:00:00Z
2024-09-29T08:30:17Z,16.9,-120.274,Wildfire,34.50334,
2024-09-30T13:00:03Z,633.4,-120.005229,Wildfire,35.351479,
2024-09-30T16:32:45Z,4.0,-120.49265,Wildfire,38.4546979,
2024-10-02T02:19:22Z,25.0,-118.616267,Wildfire,34.497433,2024-10-06T08:00:00Z
2024-10-02T12:04:50Z,316.0,-119.939391,Wildfire,38.250731,
2024-10-02T14:01:34Z,22.5,-123.654313,Wildfire,40.471128,2024-10-09T15:30:00Z
2024-10-03T12:41:00Z,367.0,-118.7641,Wildfire,34.46437,
2024-10-03T18:34:02Z,9.5,-120.08283,Wildfire,35.854009,
2024-10-04T11:37:35Z,417.0,-122.718183,Wildfire,39.026764,2024-10-09T21:54:49Z
2024-10-04T15:56:13Z,50.0,-118.190532,Wildfire,34.957874,2024-10-05T08:00:00Z
2024-10-04T19:11:27Z,15.0,-119.5922,Wildfire,36.69212,2024-10-04T22:00:00Z
2024-10-04T21:46:32Z,22.0,-119.645931,Wildfire,36.692574,2024-10-05T05:21:41Z
2024-10-05T15:32:29Z,28.0,-120.834831,Wildfire,39.227018,
2024-10-03T16:01:18Z,10.0,-122.153187,Wildfire,39.218344,2024-10-04T22:00:00Z
2024-10-06T12:36:35Z,420.0,-120.144717,Wildfire,40.887485,2024-10-08T07:34:26Z
2024-10-06T13:39:46Z,14.9,-121.652642,Wildfire,41.281183,
2024-10-06T16:45:33Z,12.0,-121.3681,Wildfire,39.3574,2024-10-07T08:04:00Z
2024-10-06T19:57:47Z,26.4,-123.820482,Wildfire,40.176118,2024-10-09T21:53:40Z
2024-10-07T15:01:33Z,413.0,-116.424495,Wildfire,32.723782,2024-10-08T07:33:09Z
2024-10-08T12:18:12Z,56.4,-120.94668,Wildfire,41.19492,
2024-10-08T16:09:00Z,225.0,-121.563092,Wildfire,36.378918,
2024-10-09T13:04:42Z,110.0,-116.683446,Wildfire,33.555137,2024-10-10T21:55:42Z
2024-10-09T13:18:46Z,5124.0,-122.10167,Wildfire,40.923444,2024-11-09T12:00:07Z
2024-10-11T12:47:22Z,23.0,-117.441832,Wildfire,33.733233,
2024-10-13T14:18:15Z,11.6,-117.076404666916,Wildfire,33.8185182621934,
2024-10-13T16:30:19Z,260.0,-117.0375417,Wildfire,33.9239548,2024-10-15T11:39:00Z
2024-10-15T10:55:10Z,16.2,-120.133664,Wildfire,35.318949,
2024-10-17T13:33:02Z,8.0,-120.435273,Wildfire,35.375211,2024-10-17T09:29:00Z
2024-10-17T16:30:47Z,80.0,-120.430379,Wildfire,34.98749,2024-10-17T21:10:51Z
2024-10-18T13:03:00Z,869.0,-121.8584227,Wildfire,38.3151744,2024-10-22T07:11:50Z
2024-10-18T14:25:00Z,15.0,-122.1569455,Wildfire,37.7741494,2024-10-20T12:37:00Z
2024-10-18T16:03:12Z,17.0,-117.401904,Wildfire,33.979878,2024-10-19T14:00:00Z
2024-10-19T02:14:53Z,13.0,-120.182476,Wildfire,36.03643,
2024-10-19T12:24:17Z,50.0,-120.758104,Wildfire,35.342748,
2024-10-19T13:04:01Z,60.0,-121.965973,Wildfire,39.4643049,2024-10-19T17:00:00Z
2024-10-19T12:59:28Z,1000.0,-118.1033,Wildfire,35.45554,
2024-10-19T14:27:00Z,15.0,-117.479583,Wildfire,34.017513,
2024-10-21T13:03:06Z,38.0,-121.48061,Wildfire,39.293028,
2024-10-24T07:15:45Z,5.3,-120.300799,Wildfire,36.281579,
2024-10-24T12:04:23Z,40.0,-116.87992,Wildfire,33.443458,
2024-10-24T16:05:00Z,64.1,-120.259123,Wildfire,34.62078,
2024-10-26T12:48:10Z,15.0,-120.164271,Wildfire,36.048799,
2024-10-26T17:56:17Z,15.6,-117.467864,Wildfire,34.35491,2024-10-27T08:00:00Z
2024-10-28T03:19:00Z,524.0,-118.858046,Wildfire,36.229517,2024-10-30T20:34:22Z
2024-10-30T10:39:43Z,40.0,-121.972909,Wildfire,40.24402,
2024-10-31T13:31:00Z,10.0,-117.01352,Wildfire,32.69011,2024-10-31T19:37:14Z
2024-10-31T14:26:53Z,37.0,-117.09495,Wildfire,32.77126,2024-11-03T08:00:00Z
2024-11-03T15:33:42Z,47.0,-122.132235,Wildfire,39.925884,2024-11-03T11:52:00Z
2024-11-04T15:41:22Z,25.0,-116.90239,Wildfire,33.886528,2024-11-08T08:00:00Z
2024-11-06T08:51:00Z,19904.0,-118.9689,Wildfire,34.3189,
2024-11-06T10:09:58Z,50.0,-118.704833,Wildfire,34.033917,
2024-11-05T13:16:17Z,44.0,-123.420067,Wildfire,40.342148,2024-11-11T08:00:00Z
2024-11-06T11:31:51Z,10.8,-122.426405,Wildfire,40.432155,2024-11-08T08:00:00Z
2024-11-06T12:28:59Z,40.0,-119.011663,Wildfire,36.393723,
2024-10-30T11:27:05Z,4537.0,-118.139117,Wildfire,36.496333,
2024-11-07T12:41:00Z,94.0,-118.749654,Wildfire,34.615371,2024-11-10T06:45:09Z
2024-11-07T12:54:04Z,125.0,-120.501728,Wildfire,34.691118,2024-11-12T08:00:00Z
2024-11-08T12:48:54Z,48.0,-117.18097,Wildfire,33.33393,
2024-11-08T15:40:11Z,24.9,-116.64017,Wildfire,33.286514,
2024-11-11T09:54:34Z,8.0,-118.007,Wildfire,37.0211,2024-11-12T17:30:00Z
2024-11-12T14:36:11Z,11.0,-119.966199,Wildfire,35.96313,
2024-11-13T11:40:05Z,20.0,-120.446162,Wildfire,40.361854,
2024-11-14T23:45:25Z,12.6,-120.781992,Wildfire,36.862905,2024-11-15T03:00:00Z
2024-11-16T21:32:09Z,10.0,-120.485099,Wildfire,36.531149,2024-11-16T23:30:00Z
2024-11-17T12:59:38Z,23.4,-120.654725,Wildfire,35.956529,2024-11-18T23:09:52Z
2024-11-20T13:45:08Z,50.0,-120.730521,Wildfire,38.205892,
2024-11-20T13:48:19Z,11.0,-116.93722,Wildfire,32.72754,
2024-11-20T16:43:05Z,45.5,-114.513662,Wildfire,33.963907,
2024-11-21T11:00:19Z,73.4,-120.944749,Wildfire,38.00025,
2024-11-21T13:40:43Z,24.1,-120.986172,Wildfire,38.379304,
2024-11-21T14:20:12Z,57.0,-121.141238,Wildfire,36.203824,2024-11-23T07:00:00Z
2024-11-22T13:35:12Z,34.0,-119.926528,Wildfire,37.051003,
2024-11-23T15:22:09Z,98.1,-116.9079487,Wildfire,32.5891998,2024-11-24T19:41:08Z
2024-11-28T20:04:37Z,254.0,-117.481178,Wildfire,34.034077,
2024-12-02T14:00:25Z,74.0,-120.419992,Wildfire,36.443544,
2024-12-09T22:50:53Z,4037.0,-118.69642,Wildfire,34.06343,2024-12-18T20:59:13Z
2024-12-10T20:06:05Z,10.0,-117.3543,Wildfire,34.6492,
2024-12-14T13:45:56Z,30.0,-119.61551,Wildfire,35.27248,2024-12-15T08:00:00Z
2024-12-17T19:50:15Z,25.0,-117.440844,Wildfire,34.002023,2024-12-18T18:00:26Z
2024-12-21T04:49:00Z,419.0,-119.477,Wildfire,34.9868,
